article_id,published_at,finbert_label,finbert_score,finbert_confidence,finbert_relevance,finbert_impact_strength,v2_final_score,v2_original_label,v2_canonical_direction,v2_confidence,v2_signal_mode,news_available,news_normalized_value,news_contribution,news_weighted_items,news_total_weight,news_agreement,momentum_available,momentum_normalized_value,momentum_contribution,momentum_horizons,volume_available,volume_contribution,volume_recent,volume_baseline_median,volume_relative,reliability_liquidity,reliability_freshness,reliability_data_quality,data_quality,warnings_missing_inputs,entry_price_1d,exit_price_1d,return_1d,realized_direction_1d,correct_1d,event_status_1d,event_entry_timestamp,event_exit_timestamp,signal_run_id
46,2023-12-14,bullish,0.2666487794376456,0.6993980730187902,1.0,0.5,0.3444340701441376,bullish,BULLISH,0.6624988313312651,NEWS_PLUS_MARKET,True,0.7629698170379784,0.41963339937088817,5,1.9275441282488437,0.7629698170379784,True,0.4168948977713477,0.1459132142199717,"[{""horizon_bars"": 1.0, ""normalized"": 0.33382978665046037, ""return"": 0.01669148933252302, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.3798839100483133, ""return"": 0.018994195502415667, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6800741571581176, ""return"": 0.03400370785790588, ""weight"": 0.2}]",True,0.02491179237051886,70404200.0,46991400.0,1.4982358474103772,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,198.11000061035156,197.57000732421875,-0.0027257245190508,BEARISH,False,VALID,2023-12-14T21:00:00,2023-12-15T21:00:00,42
47,2023-12-14,bullish,0.20841221263481455,0.7286947803911435,1.0,0.5,0.3444340701441376,bullish,BULLISH,0.6624988313312651,NEWS_PLUS_MARKET,True,0.7629698170379784,0.41963339937088817,5,1.9275441282488437,0.7629698170379784,True,0.4168948977713477,0.1459132142199717,"[{""horizon_bars"": 1.0, ""normalized"": 0.33382978665046037, ""return"": 0.01669148933252302, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.3798839100483133, ""return"": 0.018994195502415667, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6800741571581176, ""return"": 0.03400370785790588, ""weight"": 0.2}]",True,0.02491179237051886,70404200.0,46991400.0,1.4982358474103772,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,198.11000061035156,197.57000732421875,-0.0027257245190508,BEARISH,False,VALID,2023-12-14T21:00:00,2023-12-15T21:00:00,44
48,2023-12-14,bullish,0.9367556890744337,0.9574522029689156,1.0,0.5,0.3444340701441376,bullish,BULLISH,0.6624988313312651,NEWS_PLUS_MARKET,True,0.7629698170379784,0.41963339937088817,5,1.9275441282488437,0.7629698170379784,True,0.4168948977713477,0.1459132142199717,"[{""horizon_bars"": 1.0, ""normalized"": 0.33382978665046037, ""return"": 0.01669148933252302, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.3798839100483133, ""return"": 0.018994195502415667, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6800741571581176, ""return"": 0.03400370785790588, ""weight"": 0.2}]",True,0.02491179237051886,70404200.0,46991400.0,1.4982358474103772,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,198.11000061035156,197.57000732421875,-0.0027257245190508,BEARISH,False,VALID,2023-12-14T21:00:00,2023-12-15T21:00:00,46
49,2023-12-14,neutral,0.008284766134417434,0.9137722747723876,1.0,0.5,0.3444340701441376,bullish,BULLISH,0.6624988313312651,NEWS_PLUS_MARKET,True,0.7629698170379784,0.41963339937088817,5,1.9275441282488437,0.7629698170379784,True,0.4168948977713477,0.1459132142199717,"[{""horizon_bars"": 1.0, ""normalized"": 0.33382978665046037, ""return"": 0.01669148933252302, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.3798839100483133, ""return"": 0.018994195502415667, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6800741571581176, ""return"": 0.03400370785790588, ""weight"": 0.2}]",True,0.02491179237051886,70404200.0,46991400.0,1.4982358474103772,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,198.11000061035156,197.57000732421875,-0.0027257245190508,BEARISH,False,VALID,2023-12-14T21:00:00,2023-12-15T21:00:00,48
50,2023-12-14,bullish,0.2440504246346589,0.5557709253464501,1.0,0.5,0.3444340701441376,bullish,BULLISH,0.6624988313312651,NEWS_PLUS_MARKET,True,0.7629698170379784,0.41963339937088817,5,1.9275441282488437,0.7629698170379784,True,0.4168948977713477,0.1459132142199717,"[{""horizon_bars"": 1.0, ""normalized"": 0.33382978665046037, ""return"": 0.01669148933252302, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.3798839100483133, ""return"": 0.018994195502415667, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6800741571581176, ""return"": 0.03400370785790588, ""weight"": 0.2}]",True,0.02491179237051886,70404200.0,46991400.0,1.4982358474103772,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,198.11000061035156,197.57000732421875,-0.0027257245190508,BEARISH,False,VALID,2023-12-14T21:00:00,2023-12-15T21:00:00,50
43,2023-12-15,bullish,0.8448105837723271,0.8589811781066723,1.0,0.5,0.3129487047476533,bullish,BULLISH,0.6487263975148572,NEWS_PLUS_MARKET,True,0.7856571604011402,0.43211143822062714,10,3.615278891461613,0.7856571604011402,True,0.23789027749446712,0.08326159712306348,"[{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]",True,0.021110458509429386,66831600.0,46991400.0,1.4222091701885877,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,197.57000732421875,195.88999938964844,-0.0085033551262331,BEARISH,False,VALID,2023-12-15T21:00:00,2023-12-18T21:00:00,52
44,2023-12-15,neutral,0.10152744420997456,0.8797186189089818,1.0,0.5,0.3129487047476533,bullish,BULLISH,0.6487263975148572,NEWS_PLUS_MARKET,True,0.7856571604011402,0.43211143822062714,10,3.615278891461613,0.7856571604011402,True,0.23789027749446712,0.08326159712306348,"[{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]",True,0.021110458509429386,66831600.0,46991400.0,1.4222091701885877,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,197.57000732421875,195.88999938964844,-0.0085033551262331,BEARISH,False,VALID,2023-12-15T21:00:00,2023-12-18T21:00:00,54
45,2023-12-15,bullish,0.9371024335165211,0.9540259490839453,1.0,0.5,0.3129487047476533,bullish,BULLISH,0.6487263975148572,NEWS_PLUS_MARKET,True,0.7856571604011402,0.43211143822062714,10,3.615278891461613,0.7856571604011402,True,0.23789027749446712,0.08326159712306348,"[{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]",True,0.021110458509429386,66831600.0,46991400.0,1.4222091701885877,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,197.57000732421875,195.88999938964844,-0.0085033551262331,BEARISH,False,VALID,2023-12-15T21:00:00,2023-12-18T21:00:00,56
25,2023-12-16,bearish,-0.35025849976223333,0.5468890789200904,1.0,0.5,0.1438763280657551,neutral,NEUTRAL,0.5938155430498542,NEWS_PLUS_MARKET,True,0.2048220733663173,0.11265214035147453,29,8.856093051604233,0.2048220733663173,True,0.23997998135866905,0.08399299347553416,"[{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]",True,0.05,128538400.0,46991400.0,2.7353600871648855,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,195.88999938964844,196.94000244140625,0.0053601667008493,BULLISH,False,VALID,2023-12-18T21:00:00,2023-12-19T21:00:00,58
27,2023-12-16,bullish,0.5350044697149589,0.7463065815052409,1.0,0.5,0.1438763280657551,neutral,NEUTRAL,0.5938155430498542,NEWS_PLUS_MARKET,True,0.2048220733663173,0.11265214035147453,29,8.856093051604233,0.2048220733663173,True,0.23997998135866905,0.08399299347553416,"[{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]",True,0.05,128538400.0,46991400.0,2.7353600871648855,0.5,0.6,0.65,UNASSESSED,No quote was available for liquidity/spread assessment.,195.88999938964844,196.94000244140625,0.0053601667008493,BULLISH,False,VALID,2023-12-18T21:00:00,2023-12-19T21:00:00,60
